row.names,#a,&a,0a,0b,0i,1L,1[,1a,1b,1c,1e,1f,1g,1m,1o,1t,1z,2[,2a,2h,2o,3a,3b,3d,4a,4b,4d,4g,4n,4p,4s,5d,5j,5q,5z,6d,6g,6j,6n,6p,7a,7d,7p,7r,8d,9a
4.22,6.34079e-012,5.08777e-006,1.01384e-007,1.11021e-033,0,9.16196e-012,8.44648e-013,0.000148324,4.55017e-022,2.55636e-017,3.33645e-007,1.00604e-012,5.99582e-008,0.00319603,8.14537e-008,0,2.56808e-016,1.51434e-014,0.00640904,1.52167e-011,2.80427e-012,8.19434e-007,1.96028e-020,1.76099e-005,3.43225e-005,9.24536e-013,3.61212e-009,1.06104e-006,5.43701e-038,2.45131e-016,0,2.63943e-013,4.2498e-018,6.03773e-018,8.36565e-035,1.19806e-011,0.00056583,1.2186e-019,3.69268e-020,6.09704e-028,9.84804e-005,1.02597e-009,3.31386e-012,9.69406e-009,1.19057e-005,3.81325e-010
4.23,9.23767e-012,6.46796e-006,1.34242e-007,2.14775e-033,0,1.32713e-011,1.24438e-012,0.000167776,7.59402e-022,3.9764e-017,4.35919e-007,1.47943e-012,7.96497e-008,0.00378075,1.09446e-007,0,4.01292e-016,2.29257e-014,0.0072734,2.19121e-011,4.12867e-012,1.07444e-006,3.24185e-020,2.23227e-005,4.28989e-005,1.35535e-012,4.9974e-009,1.37431e-006,1.09677e-037,3.82245e-016,0,3.94435e-013,6.81502e-018,9.76656e-018,1.63221e-034,1.73413e-011,0.000682305,1.99899e-019,6.08502e-020,1.09977e-027,0.000120003,1.43756e-009,4.81999e-012,1.3257e-008,1.52593e-005,5.34588e-010
4.24,1.34195e-011,8.19867e-006,1.77239e-007,4.14275e-033,0,1.91676e-011,1.82799e-012,0.000189328,1.2637e-021,6.16718e-017,5.67881e-007,2.16924e-012,1.05507e-007,0.00446032,1.46628e-007,0,6.25231e-016,3.46067e-014,0.00823561,3.14613e-011,6.06107e-012,1.40476e-006,5.34557e-020,2.82161e-005,5.34628e-005,1.98109e-012,6.89381e-009,1.77488e-006,2.20595e-037,5.94311e-016,0,5.87719e-013,1.08967e-017,1.5752e-017,3.17525e-034,2.50281e-011,0.000820528,3.26957e-019,9.99793e-020,1.97791e-027,0.000145802,2.00849e-009,6.99016e-012,1.80774e-008,1.95016e-005,7.4727e-010
4.25,1.94393e-011,1.03625e-005,2.33345e-007,7.96794e-033,0,2.76037e-011,2.67764e-012,0.00021315,2.09685e-021,9.53738e-017,7.37651e-007,3.17155e-012,1.39365e-007,0.00524788,1.95874e-007,0,9.71329e-016,5.20897e-014,0.00930434,4.50415e-011,8.87263e-012,1.83141e-006,8.78907e-020,3.55642e-005,6.64361e-005,2.88738e-012,9.48244e-009,2.28557e-006,4.42412e-037,9.21364e-016,0,8.73191e-013,1.73726e-017,2.53326e-017,6.15932e-034,3.60194e-011,0.000984101,5.33242e-019,1.63797e-019,3.54701e-027,0.000176636,2.79819e-009,1.01082e-011,2.45807e-008,2.48527e-005,1.04156e-009
4.26,2.80795e-011,1.30596e-005,3.06337e-007,1.52807e-032,0,3.96371e-011,3.91094e-012,0.000239417,3.46921e-021,1.47065e-016,9.55392e-007,4.62358e-012,1.83566e-007,0.00615782,2.60901e-007,0,1.50463e-015,7.81789e-014,0.0104886,6.42963e-011,1.29513e-011,2.38082e-006,1.44088e-019,4.46985e-005,8.23189e-005,4.19605e-012,1.30053e-008,2.93466e-006,8.847e-037,1.42425e-015,0,1.29356e-012,2.76168e-017,4.06217e-017,1.19132e-033,5.16888e-011,0.00117711,8.67163e-019,2.67572e-019,6.34242e-027,0.000213369,3.88726e-009,1.45746e-011,3.33284e-008,3.15819e-005,1.44755e-009
4.27,4.0444e-011,1.64109e-005,4.01013e-007,2.9219e-032,0,5.67501e-011,5.69576e-012,0.000268311,5.72298e-021,2.26109e-016,1.2338e-006,6.72079e-012,2.411e-007,0.00720603,3.46502e-007,0,2.3239e-015,1.16995e-013,0.0117977,9.15141e-011,1.88505e-011,3.08618e-006,2.35527e-019,5.60188e-005,0.000101703,6.08002e-012,1.7785e-008,3.75711e-006,1.76854e-036,2.19516e-015,0,1.91069e-012,4.37734e-017,6.49479e-017,2.29747e-033,7.39611e-011,0.00140418,1.40608e-018,4.35816e-019,1.13076e-026,0.000256989,5.38469e-009,2.09532e-011,4.50598e-008,4.00186e-005,2.00595e-009
4.28,5.80887e-011,2.05627e-005,5.23462e-007,5.57111e-032,0,8.10169e-011,8.27144e-012,0.000300027,9.41378e-021,3.46635e-016,1.58872e-006,9.74123e-012,3.15774e-007,0.00841002,4.58859e-007,0,3.57893e-015,1.74581e-013,0.0132418,1.29878e-010,2.73589e-011,3.98916e-006,3.83883e-019,7.00075e-005,0.00012529,8.78445e-012,2.42513e-008,4.79613e-006,3.51628e-036,3.3736e-015,0,2.8141e-012,6.91818e-017,1.03542e-016,4.41798e-033,1.05529e-010,0.00167058,2.27338e-018,7.07806e-019,2.01019e-026,0.000308631,7.43778e-009,3.00365e-011,6.07481e-008,5.05656e-005,2.77176e-009
4.29,8.31932e-011,2.56902e-005,6.81354e-007,1.05912e-031,8.30194e-039,1.15322e-010,1.19771e-011,0.000334758,1.54396e-020,5.29854e-016,2.03977e-006,1.40781e-011,4.12405e-007,0.00978874,6.05875e-007,0,5.49562e-015,2.59756e-013,0.0148311,1.83785e-010,3.95937e-011,5.14157e-006,6.23855e-019,8.72404e-005,0.000153901,1.26547e-011,3.29723e-008,6.10464e-006,6.97472e-036,5.16951e-015,0,4.13255e-012,1.09019e-016,1.64588e-016,8.4708e-033,1.50136e-010,0.00198219,3.66496e-018,1.14618e-018,3.5631e-026,0.00036957,1.02442e-008,4.29317e-011,8.16644e-008,6.37099e-005,3.8188e-009
4.3,1.18811e-010,3.2004e-005,8.84365e-007,2.0077e-031,1.68754e-038,1.6368e-010,1.72935e-011,0.000372717,2.52497e-020,8.07582e-016,2.61131e-006,2.02873e-011,5.37092e-007,0.011363,7.97684e-007,0,8.41445e-015,3.85382e-013,0.0165764,2.59316e-010,5.71371e-011,6.60811e-006,1.01092e-018,0.000108408,0.000188501,1.81775e-011,4.47003e-008,7.74768e-006,1.37873e-035,7.89859e-015,0,6.0512e-012,1.713e-016,2.60871e-016,1.61949e-032,2.1299e-010,0.00234567,5.89141e-018,1.85072e-018,6.29747e-026,0.00044126,1.40695e-008,6.1186e-011,1.09472e-007,8.0044e-005,5.24624e-009
4.31,1.69195e-010,3.9754e-005,1.1446e-006,3.79472e-031,3.42018e-038,2.31636e-010,2.48976e-011,0.000414114,4.11726e-020,1.22729e-015,3.33324e-006,2.91502e-011,6.97498e-007,0.0131549,1.04715e-006,0,1.28458e-014,5.70105e-013,0.0184889,3.64819e-010,8.22171e-011,8.46868e-006,1.63333e-018,0.00013433,0.000230213,2.60344e-011,6.04235e-008,9.80426e-006,2.71743e-035,1.20331e-014,4.18824e-039,8.83474e-012,2.68373e-016,4.1227e-016,3.08716e-032,3.01288e-010,0.0027684,9.44286e-018,2.97958e-018,1.10976e-025,0.000525322,1.92678e-008,8.69473e-011,1.46329e-007,0.000100279,7.18631e-009
